MCT_NM,TYPE,latitude,longitude,ADDR,LOCAL_UE_CNT_RAT,TYPE_NAME,MONTH
난타오천도남점,T29,33.4952914,126.5272375,제주 제주시 도남동 52번지,0.94055944055944,피자,07월
송정동핫도그아라점,T15,33.4742986,126.5486331,제주 제주시 아라일동 6134-3번지 1층 101호,0.94047619047619,분식,12월
만민,C2,33.4859996,126.4766046,제주 제주시 노형동 1284-11번지,0.94017094017094,디저트/간식,12월
페리카나치킨삼양도련점,T25,33.5113774,126.589513,제주 제주시 도련일동 1789번지 미듬하나로맨션 103호,0.94,치킨,04월
세인트,T6,33.5018718,126.5433573,제주 제주시 일도이동 68-9번지 2층,0.94,단품요리 전문,11월
김준호의대단한갈비일도점,T6,33.4999001,126.549368,제주 제주시 일도이동 100-8번지 1층,0.939873417721519,단품요리 전문,05월
(주)아워홈 카카오제주점,C1,33.4495251,126.5743285,제주 제주시 영평동 2184번지 1층,0.93984962406015,패스트푸드/간단한 식사,09월
SM아이스크림 할인점,C2,33.5165548,126.5826521,제주 제주시 도련일동 1909번지 제주삼화사랑으로부영7차아파트 상가동 103호,0.939759036144578,디저트/간식,12월
김준호의대단한갈비일도점,T6,33.4999001,126.549368,제주 제주시 일도이동 100-8번지 1층,0.939560439560439,단품요리 전문,01월
오리본가,T6,33.2545545,126.5712908,제주 서귀포시 동홍동 647-4번지,0.939393939393939,단품요리 전문,10월
비행접시,T6,33.213583,126.2734322,제주 서귀포시 대정읍 상모리 1974-5번지 1층,0.939393939393939,단품요리 전문,12월
냉동고 일도점,T6,33.505409,126.5414399,제주 제주시 일도이동 409-6번지 1층,0.939086294416243,단품요리 전문,08월
(주)아워홈 카카오제주점,C1,33.4495251,126.5743285,제주 제주시 영평동 2184번지 1층,0.939024390243902,패스트푸드/간단한 식사,12월
오스집,T6,33.4953824,126.5258396,제주 제주시 도남동 47-26번지 1층,0.938775510204081,단품요리 전문,10월
김준호의대단한갈비 제주도남점,T6,33.495306,126.5267812,제주 제주시 도남동 52-4번지 1층,0.938618925831202,단품요리 전문,01월
난타오천도남점,T29,33.4952914,126.5272375,제주 제주시 도남동 52번지,0.938566552901023,피자,05월
고향숯불막창일도점,T6,33.5029833,126.5426735,제주 제주시 일도이동 48-9번지,0.937777777777777,단품요리 전문,05월
고기다,T6,33.4900133,126.433213,제주 제주시 외도일동 482-2번지 1층,0.9375,단품요리 전문,11월
더오젠,T1,33.4843546,126.5364461,제주 제주시 아라일동 2605-8번지 1층,0.9375,가정식,09월
승쁨당삼화지구점,T13,33.5173015,126.5882779,제주 제주시 삼양이동 2332-7번지 1층,0.9375,베이커리,02월
춘천명동닭갈비일도점,T6,33.5030391,126.5420933,제주 제주시 이도이동 408-2번지 1층,0.937219730941704,단품요리 전문,11월
김준호의대단한갈비일도점,T6,33.4999001,126.549368,제주 제주시 일도이동 100-8번지 1층,0.936962750716332,단품요리 전문,02월
인다통닭,T25,33.5218218,126.5663671,제주 제주시 화북일동 1947-24번지 화북시장아파트 134호 135호,0.936936936936936,치킨,05월
SM아이스크림 할인점,C2,33.5165548,126.5826521,제주 제주시 도련일동 1909번지 제주삼화사랑으로부영7차아파트 상가동 103호,0.936904761904761,디저트/간식,07월
페리카나치킨 화북점,T25,33.5202538,126.5669942,제주 제주시 화북일동 1987번지 1층,0.936893203883495,치킨,08월
촘고기공작소  촘닭갈비,T6,33.5133772,126.5727648,제주 제주시 화북이동 829-1번지 1층,0.936842105263157,단품요리 전문,03월
난타오천도남점,T29,33.4952914,126.5272375,제주 제주시 도남동 52번지,0.936842105263157,피자,06월
일이삼식당,T1,33.4957375,126.5256433,제주 제주시 도남동 906-24번지,0.936651583710407,가정식,07월
김준호의대단한갈비 제주서귀포점,T6,33.2536256,126.5640762,제주 서귀포시 서귀동 283-21번지 1층,0.936619718309859,단품요리 전문,03월
미녀,T1,33.5146276,126.5315267,제주 제주시 건입동 1242-1번지,0.936619718309859,가정식,11월
김준호의대단한갈비 제주삼화점,T6,33.5167063,126.5767164,제주 제주시 화북일동 1005-2번지 1층,0.936567164179104,단품요리 전문,05월
신맵도리네,T6,33.4866162,126.4313932,제주 제주시 외도일동 549-8번지,0.936395759717314,단품요리 전문,05월
(주)아워홈 카카오제주점,C1,33.4495251,126.5743285,제주 제주시 영평동 2184번지 1층,0.936305732484076,패스트푸드/간단한 식사,11월
일이삼식당,T1,33.4957375,126.5256433,제주 제주시 도남동 906-24번지,0.935960591133004,가정식,04월
SM아이스크림 할인점,C2,33.5165548,126.5826521,제주 제주시 도련일동 1909번지 제주삼화사랑으로부영7차아파트 상가동 103호,0.93594306049822,디저트/간식,08월
비행접시,T6,33.213583,126.2734322,제주 서귀포시 대정읍 상모리 1974-5번지 1층,0.935483870967741,단품요리 전문,11월
김준호의대단한갈비일도점,T6,33.4999001,126.549368,제주 제주시 일도이동 100-8번지 1층,0.935483870967741,단품요리 전문,06월
김준호의대단한갈비일도점,T6,33.4999001,126.549368,제주 제주시 일도이동 100-8번지 1층,0.935294117647058,단품요리 전문,03월
호식이두마리치킨도남점,T25,33.495357,126.5260495,제주 제주시 도남동 52-11번지,0.93469387755102,치킨,04월
순덕이네왕갈비,T1,33.5222666,126.5673477,제주 제주시 화북일동 1944-10번지 1호,0.934579439252336,가정식,07월
일이삼식당,T1,33.4957375,126.5256433,제주 제주시 도남동 906-24번지,0.934579439252336,가정식,06월
삼성웰스토리 (주)호텔신라제주면세점,C1,33.4866699,126.4872744,제주 제주시 연동 252-7번지 2층,0.934426229508196,패스트푸드/간단한 식사,08월
페리카나치킨 화북점,T25,33.5202538,126.5669942,제주 제주시 화북일동 1987번지 1층,0.934343434343434,치킨,12월
김준호의대단한갈비 제주삼화점,T6,33.5167063,126.5767164,제주 제주시 화북일동 1005-2번지 1층,0.934027777777777,단품요리 전문,02월
베이커리 온유,T13,33.4857302,126.4306591,제주 제주시 외도일동 636-6번지 1층,0.933920704845815,베이커리,11월
김준호의대단한갈비일도점,T6,33.4999001,126.549368,제주 제주시 일도이동 100-8번지 1층,0.933734939759036,단품요리 전문,04월
김준호의대단한갈비 제주도남점,T6,33.495306,126.5267812,제주 제주시 도남동 52-4번지 1층,0.93371757925072,단품요리 전문,03월
표선얼큰이와 피자디노 동흥점,T29,33.2559692,126.5751145,제주 서귀포시 동홍동 421-2번지,0.933544303797468,피자,03월
김준호의대단한갈비일도점,T6,33.4999001,126.549368,제주 제주시 일도이동 100-8번지 1층,0.933544303797468,단품요리 전문,07월
먹자,T1,33.4922872,126.4799779,제주 제주시 연동 1951-3번지,0.933333333333333,가정식,01월
표선얼큰이와 피자디노 동흥점,T29,33.2559692,126.5751145,제주 서귀포시 동홍동 421-2번지,0.933333333333333,피자,02월
청년순대국제주동홍점,T6,33.2572444,126.5704775,제주 서귀포시 동홍동 110-5번지 1층,0.933333333333333,단품요리 전문,08월
고기대박집우방,T1,33.4824202,126.482984,제주 제주시 노형동 710번지 뉴월드복합빌딩 2층,0.933333333333333,가정식,01월
사쿠라인,T6,33.497673,126.5298363,제주 제주시 이도이동 1186-19번지 지하1층,0.933333333333333,단품요리 전문,01월
돔,T20,33.4875048,126.4918537,제주 제주시 연동 273-30번지 5층,0.933333333333333,양식,07월
도담길,T1,33.4969857,126.5261129,제주 제주시 도남동 910-17번지 도남동,0.933333333333333,가정식,11월
구이소,T1,33.4934747,126.4946149,제주 제주시 연동 290-11번지,0.933333333333333,가정식,04월
조명탄 제주일도점,T6,33.5022289,126.5433795,제주 제주시 일도이동 68번지,0.932735426008968,단품요리 전문,10월
김밥꼬순내,T15,33.492706,126.544682,제주 제주시 아라이동 3005-1번지,0.932584269662921,분식,12월
삼성웰스토리 (주)호텔신라제주면세점,C1,33.4866699,126.4872744,제주 제주시 연동 252-7번지 2층,0.932515337423312,패스트푸드/간단한 식사,12월
봉분식,T15,33.4892505,126.5349284,제주 제주시 이도이동 2001-7번지,0.932432432432432,분식,07월
난타오천도남점,T29,33.4952914,126.5272375,제주 제주시 도남동 52번지,0.932330827067669,피자,11월
제주섬도야지,T6,33.5063932,126.5235948,제주 제주시 삼도이동 1235-13번지 1층,0.932098765432098,단품요리 전문,07월
본가,T6,33.4912754,126.5285424,제주 제주시 도남동 66-1번지,0.932075471698113,단품요리 전문,12월
고향숯불막창일도점,T6,33.5029833,126.5426735,제주 제주시 일도이동 48-9번지,0.932,단품요리 전문,07월
캐리어에어콘제주총판,T6,33.4868951,126.5250146,제주 제주시 도남동 ,0.931818181818181,단품요리 전문,08월
김준호의대단한갈비 제주도남점,T6,33.495306,126.5267812,제주 제주시 도남동 52-4번지 1층,0.931750741839762,단품요리 전문,04월
창성상회,T1,33.4932149,126.5263655,제주 제주시 도남동 56-3번지 1층,0.93167701863354,가정식,07월
김준호의대단한갈비 제주도남점,T6,33.495306,126.5267812,제주 제주시 도남동 52-4번지 1층,0.931654676258992,단품요리 전문,08월
네네치킨 효돈점,T25,33.2637177,126.6192112,제주 서귀포시 하효동 100-4번지,0.931506849315068,치킨,03월
김준호의대단한갈비 제주삼화점,T6,33.5167063,126.5767164,제주 제주시 화북일동 1005-2번지 1층,0.931407942238267,단품요리 전문,03월
교촌치킨 이도점,T25,33.4939349,126.5415506,제주 제주시 이도이동 1970-24번지 1층,0.931372549019607,치킨,09월
냉동고 일도점,T6,33.505409,126.5414399,제주 제주시 일도이동 409-6번지 1층,0.931372549019607,단품요리 전문,06월
한라생얼큰이,T1,33.5024432,126.5422186,제주 제주시 이도이동 408-13번지,0.931137724550898,가정식,10월
독불장군,T1,33.5053453,126.5402632,제주 제주시 일도이동 380-2번지 1층,0.93103448275862,가정식,07월
명륜진사갈비제주서귀동홍점,T1,33.2508056,126.5728475,제주 서귀포시 동홍동 180-1번지 1층,0.93103448275862,가정식,11월
조명탄 제주일도점,T6,33.5022289,126.5433795,제주 제주시 일도이동 68번지,0.930851063829787,단품요리 전문,09월
표선제주닭집 삼화점,T6,33.5179042,126.5889643,제주 제주시 도련이동 515-1번지,0.930635838150289,단품요리 전문,07월
소소돈,T6,33.4866223,126.4321667,제주 제주시 외도일동 559-2번지 오페라하우스 1층,0.930555555555555,단품요리 전문,11월
호식이두마리치킨도남점,T25,33.495357,126.5260495,제주 제주시 도남동 52-11번지,0.930434782608695,치킨,12월
난타오천도남점,T29,33.4952914,126.5272375,제주 제주시 도남동 52번지,0.93040293040293,피자,12월
금별맥주 일도점,T11,33.5030391,126.5420933,제주 제주시 이도이동 408-2번지 1층,0.930313588850174,맥주/요리주점,07월
일오삼가든,T6,33.5202538,126.5669942,제주 제주시 화북일동 1987번지,0.930232558139534,단품요리 전문,01월
김준호의대단한갈비 제주월랑점,T6,33.4913094,126.4803763,제주 제주시 연동 1953-7번지 1층,0.93,단품요리 전문,03월
하루밀담베이커리,T13,33.4856788,126.5445437,제주 제주시 아라이동 1373-3번지 1층,0.929530201342281,베이커리,03월
냉동고 일도점,T6,33.505409,126.5414399,제주 제주시 일도이동 409-6번지 1층,0.929487179487179,단품요리 전문,07월
옛날통닭물통광양점,T25,33.4996823,126.535995,제주 제주시 이도이동 1134-8번지 1층,0.929411764705882,치킨,12월
SM아이스크림 할인점,C2,33.5165548,126.5826521,제주 제주시 도련일동 1909번지 제주삼화사랑으로부영7차아파트 상가동 103호,0.92925659472422,디저트/간식,06월
일이삼식당,T1,33.4957375,126.5256433,제주 제주시 도남동 906-24번지,0.929203539823008,가정식,08월
제주섬도야지,T6,33.5063932,126.5235948,제주 제주시 삼도이동 1235-13번지 1층,0.929032258064516,단품요리 전문,06월
김밥꼬순내,T15,33.492706,126.544682,제주 제주시 아라이동 3005-1번지,0.928921568627451,분식,05월
김준호의대단한갈비 제주도남점,T6,33.495306,126.5267812,제주 제주시 도남동 52-4번지 1층,0.928813559322033,단품요리 전문,06월
두리아숯불바베큐일도점,T25,33.506662,126.5390567,제주 제주시 일도이동 359-8번지,0.928741092636579,치킨,04월
삼성웰스토리 (주)호텔신라제주면세점,C1,33.4866699,126.4872744,제주 제주시 연동 252-7번지 2층,0.928571428571428,패스트푸드/간단한 식사,11월
돈줄,T6,33.511535,126.536622,제주 제주시 일도이동 986-32번지 1층,0.928571428571428,단품요리 전문,02월
쉬크,T6,33.4974514,126.5269346,제주 제주시 도남동 917-8번지,0.928571428571428,단품요리 전문,12월
애주가,T11,33.4872656,126.4320293,제주 제주시 외도일동 551-6번지 다세대주택 나동,0.928571428571428,맥주/요리주점,09월
호식이두마리치킨도남점,T25,33.495357,126.5260495,제주 제주시 도남동 52-11번지,0.928571428571428,치킨,11월
벨라,T6,33.4874929,126.4921407,제주 제주시 연동 283-2번지 2층,0.928571428571428,단품요리 전문,09월
친구,T11,33.4917997,126.4798391,제주 제주시 연동 1953-3번지,0.928571428571428,맥주/요리주점,11월
벨라,T6,33.4874929,126.4921407,제주 제주시 연동 283-2번지 2층,0.928571428571428,단품요리 전문,12월
블리,T6,33.5023628,126.5425101,제주 제주시 이도이동 408-6번지 은경빌딩 2층,0.928571428571428,단품요리 전문,10월
조명탄 제주일도점,T6,33.5022289,126.5433795,제주 제주시 일도이동 68번지,0.928286852589641,단품요리 전문,11월
김준호의대단한갈비 제주삼화점,T6,33.5167063,126.5767164,제주 제주시 화북일동 1005-2번지 1층,0.928057553956834,단품요리 전문,04월
두리아숯불바베큐일도점,T25,33.506662,126.5390567,제주 제주시 일도이동 359-8번지,0.927884615384615,치킨,09월
아이스크림할인점(동홍점),C2,33.2589835,126.5725263,제주 서귀포시 동홍동 62-3번지,0.927835051546391,디저트/간식,05월
금별맥주 일도점,T11,33.5030391,126.5420933,제주 제주시 이도이동 408-2번지 1층,0.927601809954751,맥주/요리주점,06월
두리아숯불바베큐일도점,T25,33.506662,126.5390567,제주 제주시 일도이동 359-8번지,0.927570093457944,치킨,03월
레브,T1,33.4958682,126.5286351,제주 제주시 도남동 86-4번지 1층,0.927536231884058,가정식,09월
오멍가멍술한잔,T6,33.5043139,126.5177329,제주 제주시 삼도일동 508-5번지,0.927419354838709,단품요리 전문,01월
두리아숯불바베큐일도점,T25,33.506662,126.5390567,제주 제주시 일도이동 359-8번지,0.927400468384075,치킨,05월
김밥꼬순내,T15,33.492706,126.544682,제주 제주시 아라이동 3005-1번지,0.927339901477832,분식,07월
식사준비 제주삼화점,T6,33.5156216,126.5767423,제주 제주시 화북일동 1012-1번지 101호,0.927223719676549,단품요리 전문,02월
표선얼큰이와 피자디노 동흥점,T29,33.2559692,126.5751145,제주 서귀포시 동홍동 421-2번지,0.927215189873417,피자,04월
맥주당,T11,33.5171205,126.5799811,제주 제주시 도련일동 1938-1번지 1층,0.926940639269406,맥주/요리주점,01월
고향숯불막창일도점,T6,33.5029833,126.5426735,제주 제주시 일도이동 48-9번지,0.926829268292683,단품요리 전문,11월
신맵도리네,T6,33.4866162,126.4313932,제주 제주시 외도일동 549-8번지,0.926829268292683,단품요리 전문,07월
